1.399856e-23, -1.399856e-23
1.604774e-23, -1.604774e-23
1.853308e-23, -1.853308e-23
2.157658e-23, -2.157658e-23
2.534271e-23, -2.534271e-23
3.005603e-23, -3.005603e-23
3.602707e-23, -3.602707e-23
4.369081e-23, -4.369081e-23
5.366379e-23, -5.366379e-23
6.682882e-23, -6.682882e-23
8.446007e-23, -8.446007e-23
1.084072e-22, -1.084072e-22
1.413693e-22, -1.413693e-22
1.873118e-22, -1.873118e-22
2.520956e-22, -2.520956e-22
3.443143e-22, -3.443143e-22
4.759425e-22, -4.759425e-22
6.614075e-22, -6.614075e-22
9.123519e-22, -9.123519e-22
1.226340e-21, -1.226340e-21
1.575652e-21, -1.575652e-21
1.910295e-21, -1.910295e-21
2.176084e-21, -2.176084e-21
2.329577e-21, -2.329577e-21
2.343319e-21, -2.343319e-21
2.206450e-21, -2.206450e-21
1.925377e-21, -1.925377e-21
1.537587e-21, -1.537587e-21
1.120041e-21, -1.120041e-21
7.555401e-22, -7.555401e-22
4.863475e-22, -4.863475e-22
3.083319e-22, -3.083319e-22
1.969463e-22, -1.969463e-22
1.283157e-22, -1.283157e-22
8.569927e-23, -8.569927e-23
5.873065e-23, -5.873065e-23
4.126348e-23, -4.126348e-23
2.967578e-23, -2.967578e-23
2.180909e-23, -2.180909e-23
1.635257e-23, -1.635257e-23
1.249268e-23, -1.249268e-23
9.713186e-24, -9.713186e-24
7.679440e-24, -7.679440e-24
6.170068e-24, -6.170068e-24
5.035893e-24, -5.035893e-24
4.174683e-24, -4.174683e-24
3.515345e-24, -3.515345e-24
3.007847e-24, -3.007847e-24
2.616703e-24, -2.616703e-24
2.316732e-24, -2.316732e-24
2.090310e-24, -2.090310e-24
1.925698e-24, -1.925698e-24
1.816201e-24, -1.816201e-24
1.760220e-24, -1.760220e-24
1.762518e-24, -1.762518e-24
1.837776e-24, -1.837776e-24
2.019310e-24, -2.019310e-24
2.381235e-24, -2.381235e-24
3.100492e-24, -3.100492e-24
4.653356e-24, -4.653356e-24
8.506620e-24, -8.506620e-24
1.917109e-23, -1.917109e-23
3.944129e-23, -3.944129e-23
3.427463e-23, -3.427463e-23
1.467403e-23, -1.467403e-23
6.751283e-24, -6.751283e-24
4.117683e-24, -4.117683e-24
3.176096e-24, -3.176096e-24
2.890443e-24, -2.890443e-24
2.956519e-24, -2.956519e-24
3.303202e-24, -3.303202e-24
3.972614e-24, -3.972614e-24
5.117411e-24, -5.117411e-24
7.080028e-24, -7.080028e-24
1.063120e-23, -1.063120e-23
1.768986e-23, -1.768986e-23
3.385633e-23, -3.385633e-23
7.893591e-23, -7.893591e-23
2.328678e-22, -2.328678e-22
8.448341e-22, -8.448341e-22
1.967442e-21, -1.967442e-21
2.548029e-21, -2.548029e-21
2.378822e-21, -2.378822e-21
1.142337e-21, -1.142337e-21
2.184010e-22, -2.184010e-22
4.452344e-23, -4.452344e-23
1.311305e-23, -1.311305e-23
4.892830e-24, -4.892830e-24
2.117453e-24, -2.117453e-24
1.012023e-24, -1.012023e-24
5.187422e-25, -5.187422e-25
2.797966e-25, -2.797966e-25
1.567304e-25, -1.567304e-25
9.030530e-26, -9.030530e-26
5.312884e-26, -5.312884e-26
3.172889e-26, -3.172889e-26
1.914118e-26, -1.914118e-26
1.161566e-26, -1.161566e-26
7.063884e-27, -7.063884e-27
4.289912e-27, -4.289912e-27
